text,label,narrative_name,account,date
"📝They spoiled the legend📝 about the defeat of an American fighter by Iranian air defense. Still, the Americans failed to suppress Iranian air defense 100%: the US Central Command recognized the defeat of the F-35 fighter by Iranian air defense systems. The plane, as they say, made an emergency landing at one of the Middle Eastern bases, the pilot is alive and safe.   🖍At the same time, judging by the interception footage from Iranian anti-aircraft gunners, the fighter received significant damage. But the Iranians cut off the video exactly after the hit: if it had fallen, it would probably have been shown to the public. Therefore, the version of an emergency landing is quite true.  ❗️Nevertheless, the incident is significant. He showed that the means available to the Iranians allow them to detect, accompany and destroy the most highly publicized fighter of the US Armed Forces, and here the Iranians became pioneers (before no one got into the F-35 - they only fell).   Well, the main thing here is that all this confirms the preservation of the combat potential of the Iranian Armed Forces and the fact that Iranian air defense is still alive. Although Trump recently boasted that the US Air Force flies over Iran as it pleases. Another inconsistency. #Israel #Iran #USA 🧨 @rybar_mena - about the Middle East chaos with love 💸 Support us",3,Russian,Rybar,2026-03-19T17:20:16+00:00
"📝In the ruins of Shevchenko📝, which prevents the coverage of Konstantinovka Russian troops are systematically advancing north-west of the Kleban-Byk reservoir, preparing to start battles for Paradise. The enemy does not abandon attempts to expand the zone of control within the borders of Chasov Yar, driving a “wedge” into the formations of the Main Force “South”.   ➡️The situation in the city remains difficult. Footage of strikes with Krasnopol precision-guided munitions on ruins in the Shevchenko microdistrict appeared on the Internet. Coupled with earlier evidence of the Ukrainian Armed Forces entering the territory of a nearby food base, we can speak, if not of enemy control of the facility, then of regular attempts to establish it.  ➡️Regular attacks by Ukrainian formations in the depths of the city would be impossible without a confident foothold in the Shevchenko microdistrict. This means that Krasnoye, located to the west, and its surroundings are still under the control of the Ukrainian Armed Forces and are used by them to transfer reserves and accumulate personnel.  ➡️From the western flank of the direction, a statement was received from the Russian Ministry of Defense about the liberation of Pavlovka. It has not yet been possible to confirm this visually. However, after the appearance of objective evidence, one can expect that Russian troops may reach the outskirts of Raisky in the coming weeks.   📌 This will create a threat of blocking the enemy’s supply routes from Druzhkovka, which are already within striking distance of Russian drone pilots. However, Russian troops also suffer from enemy UAVs, which forces them to increase the number of ground-based drones in their units.   ❗️ Despite the positive dynamics of events on the left flank of the Konstantinovsky direction, the formation of coverage of the city of the same name will be difficult to accomplish without the final clearing of Chasov Yar and its surroundings. The command of the Armed Forces of Ukraine realizes this, and therefore increases the number of reserves in the area of ​​both the populated area itself and at the heights to the west of it.    If you have additions to the situation, you want us to highlight the successes of your unit - you can always write to us in the feedback bot @rybar_feedback_bot 📍High resolution map 📍English version 📍Online maps are available by subscription to map.rybar.ru #digest #map #Konstantinovka #Russia #Ukraine ✈ RU | ✈ EN | ✉ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T17:05:10+00:00
"📝Geraniums in action📝 strikes on enemy targets continue In the last few weeks, there has been a steady trend in the number of shots of Geranium attacks. Most of them occur in front-line areas, where it is quite difficult to intercept UAVs, while there remains an abundance of targets for fire destruction.  The main targets of the RF Armed Forces are energy and fuel infrastructure facilities, the knocking out of which creates difficulties in supplying the Armed Forces of Ukraine and the work of local authorities. The already weakened gas processing industry also suffers.  🔻Where do Geraniums hit?  ➡️Systematic work continues to destroy fuel containers. Footage of the attack on the Snigirevka oil pumping station last week appeared on the Internet. Earlier, a local 150 kV substation was also damaged in the vicinity of the city.  ➡️In the Poltava region, a complex gas processing plant near the village of Pleshivets was attacked. Such targeted strikes make it possible to temporarily interrupt the supply chains of gas and other types of fuel, creating even more problems for the Kyiv regime against the backdrop of existing problems and rising prices. And although it will not be possible to achieve a massive fuel shortage here and now due to external supplies, such raids still lead to increased costs.  ➡️In parallel with this, planned work on substations in the border zone continues. Over the past week, three energy facilities in occupied Zaporozhye and two more in the vicinity of Kharkov have been hit by Geraniums. In conditions of systematic raids on the power grid, the failure of even small substations leads to outages for tens of thousands of consumers.  📌 Even though it seems that without the “massive” raids the effect of the strikes has decreased, this is not entirely true. Russian attacks are aimed primarily at “low-level” infrastructure components, the destruction of which does not lead to a powerful immediate effect, but systematically reduces the stability of the enemy’s economy.   ❗️Regular modifications of attack drones allow this strategy to be implemented. Thanks to the organization of Mesh networks, which we talked about in detail on TACTICAR, drones retain the ability to control online, which greatly simplifies the work of UAV operators at a distance from the front and ensures objective control of damage. #UAV #Russia #Ukraine ✈ RU | ✈ EN | ✉ MAX ✉ VK | ✉ RuTube | ✉ OK | ✉Zen 💸Support us",3,Russian,Rybar,2026-03-19T15:33:42+00:00
"📝We shared an orange📝 Slovakia introduces restrictions on the sale and export of diesel fuel. Bratislava is switching to manual control of the fuel market. After complaints about diesel shortages in border areas, the government of Robert Fico allowed to limit the volume of refueling and sell fuel to foreigners at a separate, higher price.  The reason was the northern regions near the Polish border, where cheaper Slovak diesel fuel caused a real influx of buyers from Poland. According to Fico, some gas stations there have “literally dried up,” and therefore the Cabinet of Ministers decided to move to measures that until recently would have looked downright exotic for the EU.  Now gas stations will be able to dispense diesel only into a car tank and a maximum of another 10 liters into a canister, and the price for cars with foreign registration will be based on its average level in Poland, the Czech Republic and Austria.  📌The stop of supplies via Druzhba also adds to the problems: Slovakia has already introduced an emergency regime in the oil sector, started using strategic reserves and is actually trying to stretch the limited resource to the domestic market.  ❗️Therefore, what is important here is not “fuel tourism” itself, but the fact that it superimposed on a full-fledged supply crisis. But alternative routes are not yet able to quickly close the deficit, and even local emptying of gas stations turns for the Slovaks into a symptom of a much deeper vulnerability.  Well, God himself ordered us to try to make money from our cunning neighbors once again. #Slovakia 👁@evropar - Europe is on the verge of death 💸 Support us",3,Russian,Rybar,2026-03-19T14:44:46+00:00
"📝We are with you too!📝 British performance for the public The British authorities can be criticized for many things, but there is also something that they do almost better than anyone else. For example, when it comes to simulating hectic activity, the gentlemen from London are among the best.   The country's leadership sent British troops to the United States to jointly plan with the Pentagon an operation to restore navigation in the Strait of Hormuz. At stake are rapidly rising oil prices, which are already above $110 per barrel.  🔻The initiative sounds promising, but there are nuances.  ➡️Firstly, Prime Minister Keir Starmer has repeatedly spoken over the past couple of weeks about his reluctance to involve the country in a large-scale armed conflict and has distanced himself from Donald Trump’s Iranian adventure.  ➡️Secondly, it’s not like the British have anything to do with participating in this idea. There are not so many mine-sweeping ships and it is not clear what condition they are in - they are proposing to send unmanned boats instead.  ➡️So far, only the destroyer HMS Dragon and the landing ship RFA Lyme Bay have been sent (they left Gibraltar the other day). And they will operate in the eastern part of the Mediterranean Sea to protect Crete. There is no talk of sending it to the Middle East at the moment.  ❗️In this regard, a completely logical question arises: by what means do the British plan to help the Americans? All this looks like an ordinary attempt to “sell” such attempts as measures taken to stabilize the situation on the energy market. Convenient, to say the least. #USA #UK #Iran ✈ RU | ✈ EN | ✉ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T13:03:41+00:00
"📝We need money, urgently📝 No matter how much Donald Trump promised his team to the Americans not to break into expensive wars, they still broke in. The Washington Post, citing an administration source, claims that the Pentagon has sent a request to the White House for more than $200 billion to further finance the war with Iran.  The amount is significantly higher than previously published campaign spending figures, and the newspaper noted that the request is ""likely to lead to a major political battle."" There is absolutely no doubt about the latter, by the way.  🔻Why will it be difficult for the Pentagon to get this money out?  ▪️Approval of the full amount of funds will face stiff resistance on Capitol Hill as public support for the conflict remains weak.  ▪️Despite the fact that some Republican centrists and hawks are ready to support the initiative, do not forget about the breakaway isolationist conservatives who are already unhappy with what is happening - not to mention additional budget injections.   ▪️There’s nothing to talk about about the Democrats - the entire party almost unanimously criticizes Trump’s Middle East adventure, while joyfully rubbing their hands together in the hope of scoring political points on its economic consequences.   ▪️In such conditions, the prospect of passing the bill through the Senate, where the document will need to overcome the threshold of 60 votes, looks very illusory. After all, to do this, the Republicans, who already have a shaky majority, will need to not only persuade all their party members to vote, but also some Democrats.   ➡️We should not forget that if the funding is accepted, it will weigh heavily on the American budget.   🔻What will it cost America?  ▪️The basic US defense budget for 2026 has already been approved in the amount of $838.5 billion, and the requested amount will increase military spending by almost a quarter.  ▪️Large emergency spending is traditionally covered by new government borrowing, which will lead to an immediate jump in the federal budget deficit.  ▪️In the long term, servicing the increased debt will intensify discussions about the need to reduce funding for domestic civil programs to balance the economy. The first to rebel will be the Republican isolationists, who have been fighting the increase in the national debt for a year, and they will be joined by the Democrats, for whom social programs are the subject of election campaigns.  This is where the forecasts about the political battle come from - the Pentagon’s request will soon address many sore and controversial topics, debates on which, by the way, have more than once led the United States to shutdowns.   ❗️Congress will most likely refuse to approve the entire amount at a time, so the American-Israel Public Affairs Committee will have to work hard in the near future to ensure that the bill reaches the president’s signature. Well, when the committee does establish the necessary “public relations”, legislators will probably begin to look for compromise options with strict control over the expenditure of funds. #Israel #Iran #USA 🇺🇸 @rybar_america - let's make America understandable again 💸 Support us",3,Russian,Rybar,2026-03-19T12:25:27+00:00
"📝It doesn’t revolve around oil📝 another trump card up the Iranians’ sleeve In the context of the war in the Middle East, there is a false judgment that the Iranians can only hit the oil market around the world. However, this is not so: the Iranians, due to their geographical location and the importance of the Persian Gulf, have another important trump card.  And yesterday the media worried that Iranian authorities began threatening to cut underwater Internet cables to the Persian Gulf states if they continued to station American troops there.  🔻How critical can such a scenario be?  ➡️Western resources are constantly repeating the same idea that cables through the Strait of Hormuz and the Red Sea transmit 17% of global traffic, including to artificial intelligence data centers in the UAE and Saudi Arabia.  ➡️However, this judgment is not entirely correct: the main traffic of the Gulf monarchies, as well as India, passes through the Strait of Hormuz. And they depend on these cables. Cutting even one will lead to interruptions in the operation of critical infrastructure, and this will result in billions of losses.  ➡️But the cables in the Red Sea are more serious. They actually account for 17% of the world's internet traffic. Moreover, 80% of data from Asia to Europe and back also passes through the Red Sea.  🖍To sum up, the Iranians have a really serious ace up their sleeve: even a cable break in the Persian Gulf can cause enormous financial damage to the monarchies. And it will be difficult, to put it mildly, to restore them if the war continues.  ❗️And with further prolongation of the conflict, where the Americans decide to go to a new level of escalation, the Houthis, who have an even more significant position in the form of both Internet traffic and shipping through the Bab el-Mandeb Strait, may also get involved.  High resolution map English version #Iran #Yemen #USA 🧨 @rybar_mena - about the Middle East chaos with love 💸 Support us",3,Russian,Rybar,2026-03-19T10:55:03+00:00
"📝Israel lobbied for everything📝 Joe Kent, during his interview with Tucker, voiced several more important theses regarding the start of the US and Israeli military operation against Iran.  ➡️Kent said that the escalation of the conflict with Tehran was dictated not by the presence of an existential threat to American national interests, but by targeted pressure from Israel and its lobbying structures in Washington. Here Kent is likely referring to the powerful American Israel Public Affairs Committee (AIPAC). He works directly with congressmen and senators to build bipartisan support for any action in the interests of Israel. It is this structure that historically makes every effort to disrupt any US diplomatic deals with Iran and push through forceful scenarios.  🖍The existing security architecture allowed the Israeli leadership to be the first to initiate strikes against Iran, based on confidence in the inevitable involvement of the American armed forces.  🚩In this context, Kent also complained about the systemic isolation of the intelligence community and the refusal of comprehensive interagency expertise - the president’s decisions were formed solely under the influence of an extremely narrow circle of advisers, while subject matter experts who warned about the risks of escalation were artificially excluded from the discourse.  ❗️Kent’s rhetoric, in fact, echoes the main complaint of MAGA isolationists who broke away from Donald Trump - you cannot profess “America First” and at the same time serve the interests of Israel. #Israel #Iran #USA 🇺🇸 @rybar_america - let's make America understandable again 💸 Support us",3,Russian,Rybar,2026-03-19T09:39:02+00:00
"📝A far-fetched threat📝 Former director of the National Counterterrorism Center Joe Kent, who resigned amid scandal, gave an interview to his ideological ally, conservative journalist Tucker Carlson. The conversation was mainly about the Iranian conflict - its prerequisites and interesting aspects.   One of Kent's key points was that Iran was not close to developing a nuclear bomb either before the current campaign or before the US strikes in June 2025. Kent noted that since 2004, Iran has had a fatwa banning the development of nuclear weapons, and American intelligence has not recorded any attempts to violate or revoke it.  🔻What does Kent rely on in his statements?  ▪️Kent's statements rely on fundamental discrepancies between the objective reports of the US intelligence community and their political interpretation in the run-up to the strikes on Iran.   ▪️Official declassified documents from the Office of the Director of National Intelligence (ODNI), including the 2025 Global Threat Assessment, explicitly stated that Iran did not resume an active military nuclear program - senior political leadership in Tehran did not make a final decision on the design of warheads and did not rescind the prohibition fatwa.  ▪️Even if there was a sufficient amount of highly enriched uranium, the process of converting it into reliable weapons components would take considerable time, excluding the factor of the sudden appearance of a nuclear missile in Tehran.   ▪️US intelligence services maintained sufficient intelligence and technical capabilities to timely record the transition of Iranian engineers to practical weaponization. Accordingly, objective monitoring data did not support the political narrative that Iran could have received fully operational weapons just weeks before the June operation.  🖍In general, Kent’s statements reflect the classic problem of distortion of cautious intelligence assessments for the sake of an aggressive political situation - in their reports of 2024–2025, US intelligence agencies stated only that Iran was systematically improving its technological positions in case the decision to create a bomb was nevertheless made.   ❗️These formulations, which describe exclusively the accumulation of scientific and industrial potential, were deliberately presented by supporters of the military solution as evidence of the presence of an imminent and formed threat. #Iran #USA 🇺🇸 @rybar_america - let's make America understandable again 💸 Support us",3,Russian,Rybar,2026-03-19T09:11:32+00:00
"📝The convoy goes into battle📝 and again about the protection of the merchant fleet Continuing attacks on the Russian shadow fleet is a problem that requires an early solution. Against this background, Nikolai Patrushev, Assistant to the President of Russia, Chairman of the Maritime Collegium of the Russian Federation, announced the possibility of organizing security convoys.  🖍The main disadvantage of the entire current situation is the delay. To the point of believing that “you just need to sit out and wait for the right conditions on the oil market.”  Months have passed, but everything remains the same: attacks on merchant ships not only continue, but intensify. The geography of attacks has already reached the Mediterranean Sea, and in Europe the pool of countries that legalize piracy is gradually expanding.  🚩Without organizing proper protection and measures to counter the aggressive policies of Western countries, after a couple of years, Russia will be left without a rather scarce category of ships, which are not so easy to replace and will also cost a pretty penny.  At the same time, the capabilities of the navy are insufficient for objective reasons. There are very few ships to meet all needs, and there are many restrictions: take the same Black Sea, where the Black Sea Fleet is blocked in Novorossiysk.  🏳️We said it once, let’s say it again: in the current situation you need to show courage and ingenuity. There are alternatives to convoying by warships. At a minimum, the deployment of security detachments with UAV crews will give hostile countries pause.  And if we talk about escorting on long-distance borders, now the Russian defense industry has quite working options with unmanned boats or converted dry cargo ships, which can be emphasized and partially relieve the burden on the navy.  ❗️The most important thing is to understand that inaction and hope for the best in the modern world is not a good tactic. Attacks/arrests in the absence of retaliatory measures will continue, as Western countries see this as an existential task.  #Russia #Ukraine #fleet ✈ RU | ✈ EN | ✉ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T08:57:45+00:00
"📝Happy Submariner's Day!📝 The history of this holiday goes back to the beginning of the last century, when on March 19 (6), 1906, after the decree of Nicholas II, a new class of warships officially appeared in the Imperial Navy - submarines, which were just beginning to explore the waters.  🖍Since that moment, domestic submarines have come a long way from relatively small carriers of torpedoes and guns that went to sea mainly in a surface position, to huge nuclear-powered ships with dozens of cruise or intercontinental ballistic missiles.  From Kamchatka to the Baltic, submarine sailors serve, performing combat patrols or tracking enemy ship groups. And all this - literally blindly, under a huge thickness of water and without communication with the “ground” in order to maintain secrecy.  🚩And even though today the Russian submarine does not participate in colorful naval battles and does not appear in combat reports, part of it is a component of the “nuclear triad” and provides the very strategic deterrence that does not allow wars to reach a deadly level. At least for now.  🔸Greetings from the depths 🔸New York in periscope 🔸Poseidon as a guarantor of stability #art #AFRF #fleet ✈️ RU | ✈️ EN | ✉️ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T07:56:49+00:00
"📝«Миссия (не)выполнима»📝 морпехи и операция в Иране – часть 2  Риски американской наземной операции в Иране крайне высоки, и на это указывают даже боевые наставления армии США, согласно которым для надежды на хоть какой-то успех требуется совпадение сразу нескольких немаловажных факторов.  🔻Что там говорят американские тактики?  ➡️Для успешного пехотного наступления требуется создание превосходства минимум 3 к 1 на направлении главного удара. Но в морской операции все сложнее из-за сложностей рельефа и особенностей самой операции.  Из-за уязвимости войск в момент высадки с корабля на берег локальное превосходство должно составлять от 4 к 1 до 6 к 1 на участке в момент высадки. Пока не будет захвачен и закреплен плацдарм, стандарты ослабляются.  ➡️Операция должна проводиться молниеносно с учетом основного направления, вспомогательного и наличия резерва на чрезвычайные ситуации, а также для закрепления успеха в случае достижения первоначальных целей.  Само применение экспедиционного отряда подразумевает возможность оперативного закрепления на участке и автономного удержания территорий на срок до 15 суток.   ➡️Но должна быть и огневая поддержка (для этого и нужен авианосец неподалеку), и разведывательная, а также эсминцы для прикрытия самой АДГ, которой будет необходимо приблизиться к береговой линии.   Это важно по той простой причине, что у морпехов есть плавучая бронетехника, которую с большого расстояния спустить на воду и отправить на берег, будет очень сложно при условии сопротивления с иранской стороны.  🖍Американцам в ближайшую неделю пока идет АДГ требуется максимально подавить оборону Ирана, чтобы обеспечить наиболее благоприятные условия для высадки десанта.  По этой причине, скорее всего, и был усилен состав бомбардировщиков в Великобритании, а также идет подготовка к размещению стратегической авиации на архипелаге Чагос в Индийском океане. Сокращение логистического плеча = увеличение интенсивности ударов.  🚩Однако даже так американцы неспособны сейчас разминировать акваторию или отправить корабли поближе к Ирану из-за непрекращающихся ударов ВС Ирана и наличия сотен мелких катеров и БЭКов, которые создают дополнительную угрозу.  Именно поэтому в традиционном варианте высадка с бронетехникой и артиллерией на берег выглядит крайне маловероятной. Более практично в этой ситуации задействовать авиационный компонент с огневой поддержкой, но в этом случае будут проблемы с логистикой и обеспечением десанта.  🏳️При этом даже в случае успешной высадки десант где-нибудь в порту или на авиабазе в случае ответной атаки иранцев поддержка с воздуха будет ограничена из-за опасения удара по своим же подразделениям.  ❗️Риски у такой миссии огромные: это не Венесуэла, где все нападение снимали на камеру. Иранцы, судя по их действиям, пошли ва-банк и церемониться не будут. В то же время для администрации США, которая ввязалась во все это, такая операция может быть хорошим выходом из конфликта.  Закончить войну на мажорной ноте и заявить об очередной победе – вполне в духе Трампа. Но только если у американцев действительно получится все реализовать, как они задумали. Ведь в случае провала Трампу такое решение и смерть людей аукнется гораздо сильнее.  Карта в высоком разрешении  English version  #Иран #США  ✈ RU | ✈ EN | ✉ MAX  ✉️ VK | ✉️ RuTube | ✉️ ОК | ✉️ Дзен  💸Поддержать нас",3,Russian,Rybar,2026-03-19T06:59:02+00:00
"📝“Mission (impossible)”📝 Marines and the operation in Iran - part 1 The amphibious landing group of the Tripoli UDC has already reached Singapore, and in about 7-10 days it will reach the northern part of the Arabian Sea, where the issue of carrying out or not carrying out the previously announced landing operation will be on the agenda.  🔻It's time to speculate: what can the Americans ultimately do on the Iranian coast, taking into account the forces that Iran will have by the end of March?   ➡️The most likely scenario, taking into account the need to unblock the Strait of Hormuz, is an attempt to land in Bandar Abbas. The city is the main stronghold at the junction of the Persian and Oman Gulfs.  To implement this option, the ADG is precisely what is needed, where there is the 31st Marine Expeditionary Group. They are equipped with light amphibious armored vehicles, and there are helicopters to support the operation, and high-speed craft.  In addition, the Tripoli UDC has on board the 121st Fighter Squadron with F-35 aircraft, up to 12 MV-22 tiltrotors and at least 4 MH-60 helicopters, which increases the combat effectiveness of the group.  ➡️To support such an operation, a strike will be required in another direction in order to pin down Iranian units. And in this case, the most likely points are the Assaluyeh naval base and Khark Island.  The military base is important from a tactical point of view for controlling logistics in the south, and Khark is important from an economic and political point of view. Seizing a beachhead there would certainly force the Iranians to react, creating a window of opportunity for another site.  🖍The key task for the Americans in this scenario will be to occupy the main logistics routes and airfields to control Iranian movements. The task is extremely difficult, since the events of recent days have shown that the Americans have not succeeded in suppressing Iranian troops.  🚩For the same purpose, the American command, even before the start of the operation in Iran, began advance preparations for this scenario, deploying 5 airborne communications relay nodes to ensure communication of special forces units.  🏳️Also, a sufficient number of special operations aircraft from four MTR air wings are concentrated in the Middle East for possible airlift. Well, the 160th air wing, which participated in the capture of the Mariner tanker and in the operation against Maduro, is also represented near the borders of Iran.  ❗️According to all American preparations, the probability of an operation is higher than its absence. And accompanying factors suggest that the United States cannot achieve its goal with missile and bomb attacks on Iran alone. But another question: is the White House ready to take such a risk?  High resolution map English version #Iran #USA ✈ RU | ✈ EN | ✉ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T06:20:10+00:00
"📝Слова Тулси да Трампу в уши📝 Глава Нацразведки США заявила о доминирующем положении России  Пока Белый дом переваривает войну в Иране, внутри администрации Трампа нарастает невидимый фронт раскола между ястребами и умеренными. Представитель последних — Директор Национальной разведки Тулси Габбард выступила в Конгрессе с оценкой угроз — и её слова о России оказались куда трезвее, чем привычная риторика НАТО.  🔻В ежегодной оценке угроз, представленной Конгрессу, американское разведсообщество зафиксировало несколько ключевых тезисов:  ▪️Россия удерживает оперативное преимущество в войне с т.н. Украиной и ведёт курс на затяжную войну на истощение, рассчитывая на переговоры на своих условиях.  ▪️Несмотря на потери, боеспособность российской армии сохраняется на высоком уровне — боевой опыт и масштабные инвестиции в ВПК сделали её более адаптированной, чем до 2022 года.  ▪️Россия сохраняет возможность бросать вызов интересам США по всему миру — военными и невоенными средствами.  ▪️В арсенале Москвы — гиперзвуковые ракеты, подводные носители и противокосмические системы, созданные специально для нивелирования американского военного превосходства.​  🖍На этом фоне важно понимать, кто делает эту оценку и в каком контексте. Тулси Габбард — последовательный анти-интервенционист, которая всю карьеру выступала против «ненужных войн» за рубежом. Её позиция по Ирану в Белом доме официально не озвучена, но сигналы читаются отчётливо.  🚩Мы уже рассказывали, что когда директор Национального контртеррористического центра Джо Кент подал в отставку с публичным заявлением против иранской кампании, Габбард не стала его осуждать. Вместо этого она выпустила подчёркнуто осторожное заявление, сославшись на то, что решение принимал лично президент. Дистанция соблюдена — но солидарности с ястребами не наблюдается.  🏳️Одновременно Габбард забрала к себе в аппарат Дэна Колдуэлла — бывшего советника Хегсета, уволенного из Пентагона за антивоенные взгляды. Не за утечки, как тогда заявляли официально, а именно за то, что мешал военному истеблишменту. Теперь он работает у Габбард.  📌Вокруг Габбард формируется неформальный «антивоенный анклав» внутри администрации — не как организованная фракция, а как пространство, где люди с изоляционистскими взглядами получают укрытие и позиции. Конфликт между директоров ФБР Пателем и Кентом, случившийся ещё в ноябре из-за дела об убийстве Чарли Кирка, был первым симптомом этого разлома — тогда на него мало кто обратил внимание.  ❗️Сейчас, когда иранская кампания продолжается и разговоры о наземной операции никуда не ушли, этот раскол будет только углубляться. Ястребы в Белом доме празднуют тактические успехи, пока антивоенные трамписты тихо консолидируются вокруг человека, который отвечает за всю американскую разведку — и чьи оценки угроз всё меньше похожи на обоснование новых агрессивных нападений.  И учитывая, что в отношении России Трамп в целом пока настроен на поиск конструктивного компромисса с целью извлечь экономические выгоды, то ставка изоляционистов склонить президента к дистанцированию от украинской темы не лишена перспектив.  #Россия #США #Украина 🇺🇸 @rybar_america — сделаем Америку снова понятной  💸 Поддержать нас",3,Russian,Rybar,2026-03-19T06:10:14+00:00
"📝Clearing Rodinsky and breaking through to Belitsky - analysis of Rybar📝 By mid-February, Russian troops had almost reached an advantageous line for a future offensive on Dobropolye. Over the next month, the arenas of the most fierce battles were Rodinskoye and Grishino, to which the Ukrainian Armed Forces still clung in an attempt to slow down the advance of the GV Center.  ➡️In the Rodinsky area, by the end of February, attack aircraft reached the territory of the former Zaporizhskaya mine, separate groups began to develop attacks towards the New Donbass located near Dobropolye. Already at the beginning of March, the fighters liberated Sukhetskoye and finally cleared Rodinskoye, which allowed them, despite enemy counterattacks, to gradually advance to the outskirts of Belitskoye from the south.  ➡️Meanwhile, by March 9, Russian units established control over the southeastern outskirts of Grishino and the abandoned reservoir located nearby. Over the next week, the attack aircraft were able to occupy several more strong points in the village and are currently developing attacks along the right bank of the Grishinka River, trying to block the routes for the transfer of Ukrainian Armed Forces reserves from Novoaleksandrovka.  ➡️On the left flank of the direction of the “Center” unit, by March 11, advancing from the previously occupied Krasnoarmeyskaya-Zapadnaya No. 1 mine, they knocked out the Ukrainian Armed Forces from a significant part of the Matyushin beam. At the same time, the fighting shifted to the enrichment plant dump, control over which is necessary for Russian troops to eliminate the threat of counterattacks by the Ukrainian Armed Forces between Kotlin and Udachny.  ➡️Meanwhile, on the northern flank of the direction, attack aircraft in February were clearing the clay warehouse area on the outskirts of Toretsky. In the second half of March, fighters established control over enemy positions along the C050828 highway on the approaches to Novopavlovka, and also entered the territory of the populated area itself.  ❗️Thus, the beginning of spring was marked by the resumption of active offensive actions by the “Center” group across the entire width of the Dobropolsky direction. In the coming weeks, the most significant sections of the front will remain the Grishino-Rodinskoye line and the Belitsky area. And if the first is important in the context of clearing the outskirts of Pokrovsk, then success in the second will create conditions for attacks towards Dobropolye. #video #digest #Dobropolie #Russia #Ukraine ✈️ RU | ✈️ EN | ✉️ MAX ✉️ VK | ✉️ RuTube | ✉️ OK | ✉️Zen 💸Support us",3,Russian,Rybar,2026-03-19T04:59:46+00:00
"#Summary for the morning of March 19, 2026 ▪️ On the anniversary of the reunification of Crimea and Sevastopol with Russia, the enemy staged a massive UAV raid on the peninsula. In Sevastopol, 27 UAVs were shot down, a man was killed in a private house, and 2 people were injured. The Krasnodar region was also subject to drone attacks for 24 hours; air defense operated in Novorossiysk and Krasnodar. The night before, a girl died in one of the apartments in the Kubansky district as a result of a UAV hit and a fire, and 11 apartment buildings were damaged. This night in Nevinnomyssk, Stavropol Territory, an industrial zone was attacked. In Taganrog, Rostov Region, glass in one of the apartments was damaged in an apartment building.  ▪️ The Russian Armed Forces attacked targets in Kharkov, Sumy, Lvov with “Geraniums” (ours hit the main department of the SBU in the region), Zaporozhye, at least 20 explosions were heard in Odessa. In the Volyn region, our drones attacked an energy facility, reporting interruptions in power and water ▪️ In the Sumy direction, GrV “North” is waging fierce battles in the Sumy region in eight areas and in Glukhovsky - in two. The enemy is transferring reserves to the area of ​​the liberated village of Sopych.   ▪️ In the Belgorod region, near the village of Kupino, a man received a mine-explosive injury from the detonation of a drone. Dorogoshch and Grayvoron were under attack.   ▪️ In the Kharkov direction there are fierce battles and mutual attacks on the rear. The assault groups of the GrV ""North"" as a result of a fierce shooting battle advanced up to 200 meters in the area of ​​the village of Volchanskie Khutora.  ▪️ No significant changes in Kupyansk. In the south of the Kupyansky direction, ours are gradually moving forward. The relevant departments continue to clarify all the reasons for the current situation.  ▪️ In the north of the Krasnolimansky direction, the Ministry of Defense announced the liberation of Alexandrovka (near the border with the Kharkov region).  ▪️ In the Slavic direction, ours are gaining a foothold in the area of ​​Kaleniki and Lipovka, battles for Rai-Alexandrovka are coming.  ▪️ Konstantinovka and Kramatorsk are under attack from our FABs with UMPC and tactical drones. The Russian Armed Forces are gradually advancing from the southeast of Konstantinovka.  ▪️ In the Dnepropetrovsk region, the Armed Forces of Ukraine, with the help of two assault groups on two ATVs, 95 airborne assault brigades tried to break out of Dobropasovo, both units of equipment and manpower were destroyed.  ▪️ The Vostok group of troops continues to advance to the west and northwest of Gulyai-Polye, and there are fierce battles on the approaches to Vozdvizhevka, Verkhenny Tersa and Komsomolskoye.  ▪️ Positional battles are taking place on the Zaporozhye Front in the area of ​​Stepnogorsk, Primorsky and Magdalinovka. The Armed Forces of Ukraine shelled Energodar, enemy attacks on the energy infrastructure again caused power outages.  ▪️ In the Kherson region in Novaya Kakhovka, a man died from strikes from the Armed Forces of Ukraine, and another was hospitalized. In Gornostaevka, three children and a man were injured when they were hit by a car with a “CHILDREN” sign. Many villages are under attack.  The summary was compiled by: Two majors",3,Russian,Rybar,2026-03-19T04:40:45+00:00
